,person,subset,# shots,Feature Set,wTargetMeanQDA,wTargetCovQDA,wTargetMeanLDA,wTargetCovLDA,tPropLDA,AccLDAInd,tIndL,AccLDAProp,tCLPropL
24,31,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25)",25,3,,,0.9969796009189787,0.9900497008395078,22.75450038909912,0.8693847342000257,0.0007411568286658591,0.8690629424636376,0.0009483955728607237
25,32,"(1,)",1,3,,,0.5344404728393505,0.5152077080865658,27.742762804031372,0.8780000634095304,0.0007504797485241261,0.8897308265432294,0.0007452018092919128
26,32,"(1, 2)",2,3,,,0.6454200659353215,0.5702704393645567,22.128833293914795,0.9232744681525633,0.0009197909854450978,0.9073586760090041,0.000925129200183787
27,32,"(1, 2, 3)",3,3,,,0.6940780669365323,0.6044198502749046,23.324015855789185,0.9251133445356837,0.0007536323071811154,0.9251767540661361,0.0009467133117808336
28,32,"(1, 2, 3, 4)",4,3,,,0.7361304774417089,0.6610324015345281,34.66917848587036,0.9224184394914555,0.0007438067722281249,0.9241622015788973,0.0007993425330742005
29,32,"(1, 2, 3, 4, 5)",5,3,,,0.7727271504498956,0.6866977680159199,26.279869079589844,0.9289179163628294,0.0007390996134691991,0.9266985827969944,0.0010210075978905333
30,32,"(1, 2, 3, 4, 5, 6)",6,3,,,0.7925189059336819,0.7079034331110151,26.23575234413147,0.9292666687803177,0.0007585551848268997,0.9266985827969944,0.000764628286039076
31,32,"(1, 2, 3, 4, 5, 6, 7)",7,3,,,0.8021198705342096,0.7245813991172322,29.62676978111267,0.9279033638755905,0.0010013941491528156,0.9260010779620177,0.0007343552492872891
32,32,"(1, 2, 3, 4, 5, 6, 7, 8)",8,3,,,0.8318865593743343,0.7477937263316549,29.94662070274353,0.9286959830062458,0.0008746181292228641,0.926793697092673,0.0007305848855864347
33,32,"(1, 2, 3, 4, 5, 6, 7, 8, 9)",9,3,,,0.8329253338307728,0.7689281944679552,34.38642191886902,0.9303129260327827,0.0008340874923469488,0.9291398497194129,0.0007379236590495284
34,32,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10)",10,3,,,0.8533647353244728,0.78494937161801,36.23233342170715,0.9298373545543895,0.0007464432246955413,0.9295520116673536,0.0008428287484938302
35,32,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11)",11,3,,,0.8750573060901411,0.8005088639025206,27.947306394577026,0.9307250879807235,0.0009216028184897701,0.9313274785200215,0.0008416215300291653
36,32,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12)",12,3,,,0.8866674431767979,0.8258934261225873,25.19097590446472,0.9321518024159031,0.0010002818113198644,0.9316128214070575,0.0007971157030918516
37,32,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13)",13,3,,,0.8933098825695538,0.830842462037395,27.78186321258545,0.9329444215465584,0.0010001851996759882,0.9326907834247488,0.0007962250859957893
