,person,subset,# shots,Feature Set,wTargetMeanQDA,wTargetCovQDA,wTargetMeanLDA,wTargetCovLDA,tPropLDA,tPropQDA,AccLDAInd,tIndL,AccLDAProp,tCLPropL,AccLDALiu,AccLDAVidovic,AccQDAInd,tIndQ,AccQDAProp,tCLPropQ,AccQDALiu,AccQDAVidovic
30,27,"(1, 2, 3)",3,1,0.8398963511774016,0.7807965571935084,0.8569472839970877,0.7617049998924096,26.121450185775757,36.082934856414795,0.9305084745762712,0.0006573034994121774,0.9347457627118644,0.0006392781119337639,0.9193973634651601,0.9250470809792843,0.9353107344632768,0.0009375171472797286,0.9340866290018832,0.0009677263976490431,0.8902071563088513,0.9249529190207156
31,27,"(1, 2, 3, 4)",4,1,0.9208407749928286,0.889621820645007,0.9191544596524288,0.8790014336505881,26.59571146965027,36.52009916305542,0.9400188323917138,0.0006456869694697206,0.9409604519774011,0.0006557916068312363,0.9317325800376648,0.9369114877589454,0.9427495291902072,0.001131921232083423,0.9464218455743879,0.0009699073663988131,0.8929378531073446,0.9439736346516008
32,28,"(1,)",1,1,0.5716477774545942,0.5,0.5425083421597182,0.5,23.648876190185547,36.08093047142029,0.9958603819738452,0.0006602376388218185,0.9877693103772698,0.0006508998806248471,0.9866403236428639,0.9904036127575501,0.9968952864803838,0.0011358557421262295,0.9958603819738452,0.0011931315158359844,0.9931319973656976,0.9496660080910716
33,28,"(1, 2)",2,1,0.7289979733346584,0.6383104534813293,0.6990172450108052,0.6377115714779455,24.713706493377686,38.0371310710907,0.9979301909869226,0.0006559943533737782,0.9952018063787751,0.0006723150909535803,0.987957474833004,0.966788973562894,0.9978361087590554,0.0011593499651564425,0.9990591777213285,0.0009484295338540862,0.9929438329099634,0.9554991062188353
34,28,"(1, 2, 3)",3,1,0.8280735853848361,0.7595799787196579,0.7992357422417651,0.7593969320647488,24.39285373687744,37.53377652168274,0.9979301909869226,0.0006374005753655953,0.9967071220246495,0.0006388989180362912,0.9859817480477938,0.9429861699125035,0.9967071220246495,0.0010670038256105515,0.9977420265311883,0.0010330434553889455,0.9946373130115721,0.9774202653118825
35,28,"(1, 2, 3, 4)",4,1,0.906969476049761,0.8789000144189189,0.9026851230454401,0.8784225063141845,24.591383934020996,38.419145345687866,0.9971775331639853,0.0006457127904788785,0.9970834509361182,0.0006515712614218259,0.9909681061247531,0.9784551698184213,0.9980242732147897,0.0009454966421375854,0.9983065198983911,0.0011374689761283919,0.9946373130115721,0.9846645968576536
36,29,"(1,)",1,1,0.6753126611562638,0.5,0.6950178560820811,0.5,23.44633913040161,37.431519508361816,0.9877658573310747,0.0006372030006163138,0.9985883681535855,0.0006514545351283689,0.8940335027291549,0.9891774891774892,0.9908714473931866,0.0009685078291890313,0.9252776209297948,0.0010052152930198138,0.6822887257669866,0.8812347073216639
37,29,"(1, 2)",2,1,0.8047236337072824,0.6372172703750175,0.765248515525613,0.6372172703750175,24.709696054458618,38.31687307357788,0.9988706945228685,0.0006508016326031217,0.9985883681535855,0.000648903460819439,0.9567099567099567,0.9920007528703181,1.0,0.0009495487730089788,0.9998117824204781,0.000953215249576924,0.8320158102766798,0.9095614530397139
38,29,"(1, 2, 3)",3,1,0.8855939015546185,0.7591149414155062,0.8702744918066235,0.759074466430958,24.389848470687866,37.63003969192505,0.9984001505740636,0.0006644825196728383,0.9987765857331075,0.000650511944830227,0.961227178618483,0.9951063429324299,0.999905891210239,0.0009650068275901123,0.9998117824204781,0.000950299838651445,0.9129493694711086,0.9387351778656127
39,29,"(1, 2, 3, 4)",4,1,0.9389809347444596,0.8782826243822631,0.930824662874694,0.8783269805034942,29.36707830429077,46.465540170669556,0.9991530208921513,0.0009792640387350031,0.9990589121023904,0.001075042768227455,0.96386222473179,0.9952004517221908,1.0,0.0009481192712121465,0.9998117824204781,0.0009629351482897542,0.9581215885563712,0.9653679653679653
